Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,A4 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF-LD,5,47,0,2,LF152_,1921,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2625,2628,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,1935,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2628,2633,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,1936,3,0,0,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2633,2645,12,8,0,1,1
M,LF-LD,5,47,0,2,LF152_,1942,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2645,2652,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,1945,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2652,2655,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,1946,4,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2655,2660,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,1948,4,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2660,2709,49,8,0,1,1
M,LF-LD,5,47,0,2,LF152_,1950,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2709,2716,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,1974,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2716,2719,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,1990,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2719,2724,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,1995,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2724,2768,44,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,1997,3,5,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2768,2775,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2000,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2775,2778,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2005,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2778,2783,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2030,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,9,2783,2784,1,8,0,0,3
M,LF-LD,5,47,0,2,LF152_,2054,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2784,2847,63,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,2063,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2847,2854,7,3,0,0,1
M,LF-LD,5,47,0,2,LF152_,2099,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2854,2857,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2106,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2857,2862,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2109,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2862,2901,39,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2114,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2901,2908,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2115,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2908,2911,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2136,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2911,2916,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2145,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2916,2955,39,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2152,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2955,2962,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2154,5,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2962,2965,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2155,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2965,2970,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2160,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,2970,3028,58,8,0,2,0
M,LF-LD,5,47,0,2,LF152_,2181,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3028,3035,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2187,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3035,3038,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2193,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3038,3043,5,4,0,0,1
M,LF-LD,5,47,0,2,LF152_,2194,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3043,3072,29,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2196,5,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3072,3079,7,3,0,0,1
M,LF-LD,5,47,0,2,LF152_,2197,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3079,3082,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2202,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3082,3087,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2225,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3087,3133,46,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2236,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3133,3140,7,3,0,0,1
M,LF-LD,5,47,0,2,LF152_,2240,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3140,3143,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2243,3,5,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3143,3148,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2246,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,10,3148,3208,60,8,0,0,1
M,LF-LD,5,47,0,2,LF152_,2251,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3208,3217,9,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,2269,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3217,3224,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2274,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3224,3227,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2281,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3227,3232,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2284,5,4,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3232,3254,22,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2289,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3254,3261,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2318,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3261,3264,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2352,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3264,3269,5,4,0,0,1
M,LF-LD,5,47,0,2,LF152_,2359,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3269,3299,30,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2362,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3299,3306,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2364,4,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3306,3309,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2366,4,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3309,3314,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2367,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3314,3339,25,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2388,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3339,3346,7,3,0,0,1
M,LF-LD,5,47,0,2,LF152_,2395,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3346,3349,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2401,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3349,3354,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2402,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,11,3354,3378,24,8,0,0,2
M,LF-LD,5,47,0,2,LF152_,2403,5,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3378,3544,166,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,2405,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3544,3551,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2410,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3551,3554,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2428,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3554,3559,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2434,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3559,3589,30,8,0,1,1
M,LF-LD,5,47,0,2,LF152_,2441,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3589,3596,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2443,5,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3596,3599,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2444,5,4,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3599,3604,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2449,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3604,3628,24,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2480,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3628,3635,7,3,0,0,1
M,LF-LD,5,47,0,2,LF152_,2483,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3635,3638,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2484,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3638,3643,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2491,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,12,3643,3682,39,8,0,0,1
M,LF-LD,5,47,0,2,LF152_,2498,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3682,3703,21,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,2501,5,4,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3703,3710,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2506,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3710,3713,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2536,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3713,3718,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2544,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3718,3742,24,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2551,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3742,3749,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2552,5,0,0,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3749,3752,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2553,5,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3752,3757,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2554,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3757,3777,20,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2556,4,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3777,3784,7,3,0,0,1
M,LF-LD,5,47,0,2,LF152_,2559,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3784,3787,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2575,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3787,3792,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2581,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3792,3823,31,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2585,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3823,3830,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2588,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3830,3833,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2589,5,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3833,3838,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2591,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3838,3870,32,8,0,1,1
M,LF-LD,5,47,0,2,LF152_,2596,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3870,3877,7,3,0,0,1
M,LF-LD,5,47,0,2,LF152_,2612,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3877,3880,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2618,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3880,3885,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2625,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3885,3930,45,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2628,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3930,3937,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2633,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3937,3940,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2635,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3940,3945,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2645,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3945,3974,29,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2646,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3974,3981,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2651,3,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3981,3984,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2652,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3984,3989,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2655,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,3989,4013,24,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2660,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4013,4020,7,3,0,0,1
M,LF-LD,5,47,0,2,LF152_,2700,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4020,4023,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2709,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4023,4028,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2712,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4028,4057,29,8,0,1,1
M,LF-LD,5,47,0,2,LF152_,2715,3,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4057,4064,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2716,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4064,4067,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2719,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4067,4072,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2724,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4072,4094,22,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2761,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4094,4101,7,3,0,1,0
M,LF-LD,5,47,0,2,LF152_,2768,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4101,4104,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2775,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4104,4109,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2778,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,13,4109,4203,94,8,0,0,1
M,LF-LD,5,47,0,2,LF152_,2783,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4203,4214,11,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,2784,8,2,3,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4214,4221,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2811,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4221,4224,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2831,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4224,4229,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2835,2,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4229,4259,30,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2838,2,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4259,4266,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2847,2,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4266,4269,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2852,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4269,4274,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2854,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4274,4299,25,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2856,5,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4299,4306,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2857,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4306,4309,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2862,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4309,4314,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2893,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4314,4355,41,8,0,1,1
M,LF-LD,5,47,0,2,LF152_,2901,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4355,4362,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2908,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4362,4365,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2910,5,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4365,4370,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2911,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,14,4370,4395,25,8,0,0,1
M,LF-LD,5,47,0,2,LF152_,2912,4,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,15,4395,4413,18,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,2916,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,15,4413,4420,7,3,0,0,1
M,LF-LD,5,47,0,2,LF152_,2933,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,15,4420,4423,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,2955,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,15,4423,4428,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2962,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,15,4428,4458,30,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,2963,5,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,15,4458,4465,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,2965,5,4,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,15,4465,4468,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,2970,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,15,4468,4473,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,2987,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,15,4473,4545,72,8,0,0,1
M,LF-LD,5,47,0,2,LF152_,3028,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,16,4545,4556,11,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,3031,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,16,4556,4563,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,3033,3,0,0,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,16,4563,4566,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,3034,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,16,4566,4571,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,3035,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,16,4571,4578,7,8,0,0,2
M,LF-LD,5,47,0,2,LF152_,3038,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,17,4578,4617,39,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,3043,4,8,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,17,4617,4624,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,3066,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,17,4624,4627,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,3072,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,17,4627,4632,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,3079,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,17,4632,4657,25,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,3081,5,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,17,4657,4664,7,3,0,0,0
M,LF-LD,5,47,0,2,LF152_,3082,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,17,4664,4667,3,5,0,0,1
M,LF-LD,5,47,0,2,LF152_,3087,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,17,4667,4672,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,3109,8,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,17,4672,4718,46,8,0,0,1
M,LF-LD,5,47,0,2,LF152_,3133,8,3,2,0,1,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,18,4718,4728,10,2,0,1,0
M,LF-LD,5,47,0,2,LF152_,3136,3,0,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,18,4728,4735,7,3,0,0,1
M,LF-LD,5,47,0,2,LF152_,3140,3,5,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,18,4735,4738,3,5,0,0,0
M,LF-LD,5,47,0,2,LF152_,3141,5,0,0,0,0,1,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,18,4738,4743,5,4,0,0,0
M,LF-LD,5,47,0,2,LF152_,3143,5,4,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,18,4743,4769,26,8,0,1,0
M,LF-LD,5,47,0,2,LF152_,3148,4,8,0,0,0,0,0,,060518_RETRAIN,M,LF-LD,5,47,0,2,LF152_,18,4769,4776,7,3,0,0,0
