Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,A4 - ,,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,
M,LF,5,43,2,1,LF152_,2875,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,3870,3900,30,8,0,1,0,
M,LF,5,43,2,1,LF152_,2882,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,3900,3907,7,3,0,0,1,
M,LF,5,43,2,1,LF152_,2885,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,3907,3910,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,2886,4,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,3910,3915,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,2889,4,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,3915,3933,18,8,0,1,0,
M,LF,5,43,2,1,LF152_,2890,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,3933,3940,7,3,0,0,1,
M,LF,5,43,2,1,LF152_,2907,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,3940,3943,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,2915,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,3943,3948,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,2922,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,3948,4004,56,8,0,2,0,
M,LF,5,43,2,1,LF152_,2925,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,4004,4011,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,2930,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,4011,4014,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,2933,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,4014,4019,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,2951,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,4019,4049,30,8,0,1,0,
M,LF,5,43,2,1,LF152_,2962,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,4049,4056,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,2969,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,4056,4059,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,2971,5,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,4059,4064,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,2972,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,12,4064,4069,5,8,0,0,1,
M,LF,5,43,2,1,LF152_,2976,4,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4069,4118,49,2,0,1,0,
M,LF,5,43,2,1,LF152_,2977,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4118,4125,7,3,0,0,1,
M,LF,5,43,2,1,LF152_,2996,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4125,4128,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3009,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4128,4133,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3014,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4133,4155,22,8,0,1,0,
M,LF,5,43,2,1,LF152_,3016,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4155,4162,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3019,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4162,4165,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,3024,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4165,4170,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3052,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4170,4202,32,8,0,2,0,
M,LF,5,43,2,1,LF152_,3071,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4202,4209,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3084,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4209,4212,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3089,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4212,4217,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3091,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,13,4217,4218,1,8,0,0,1,
M,LF,5,43,2,1,LF152_,3094,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,14,4218,4246,28,2,0,1,0,
M,LF,5,43,2,1,LF152_,3099,4,8,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,14,4246,4253,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3117,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,14,4253,4256,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,3125,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,14,4256,4261,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3131,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,14,4261,4282,21,8,0,1,0,
M,LF,5,43,2,1,LF152_,3132,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,14,4282,4289,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3133,5,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,14,4289,4292,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,3135,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,14,4292,4297,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3140,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,14,4297,4388,91,8,0,0,2,
M,LF,5,43,2,1,LF152_,3155,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4388,4406,18,2,0,1,0,
M,LF,5,43,2,1,LF152_,3187,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4406,4413,7,3,0,0,1,
M,LF,5,43,2,1,LF152_,3193,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4413,4416,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3202,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4416,4421,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3207,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4421,4451,30,8,0,2,0,
M,LF,5,43,2,1,LF152_,3209,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4451,4458,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3212,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4458,4461,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,3217,4,8,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4461,4466,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3234,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4466,4489,23,8,0,1,0,
M,LF,5,43,2,1,LF152_,3250,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4489,4496,7,3,0,1,0,
M,LF,5,43,2,1,LF152_,3253,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4496,4499,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,3254,3,0,0,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4499,4504,5,4,1,0,0,
M,LF,5,43,2,1,LF152_,3255,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4504,4574,70,8,0,1,0,
M,LF,5,43,2,1,LF152_,3257,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4574,4581,7,3,0,1,0,
M,LF,5,43,2,1,LF152_,3260,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4581,4584,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3265,4,8,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4584,4589,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3281,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,15,4589,4594,5,8,0,0,1,
M,LF,5,43,2,1,LF152_,3293,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,16,4594,4630,36,2,0,2,0,
M,LF,5,43,2,1,LF152_,3299,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,16,4630,4637,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3300,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,16,4637,4640,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,3303,5,4,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,16,4640,4645,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3308,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,16,4645,4741,96,8,0,0,1,
M,LF,5,43,2,1,LF152_,3321,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,17,4741,4753,12,2,0,1,0,
M,LF,5,43,2,1,LF152_,3355,8,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,17,4753,4760,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3357,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,17,4760,4763,3,5,0,1,0,
M,LF,5,43,2,1,LF152_,3358,8,0,0,1,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,17,4763,4768,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3381,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,17,4768,4770,2,8,0,0,1,
M,LF,5,43,2,1,LF152_,3404,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,18,4770,4883,113,2,0,1,0,
M,LF,5,43,2,1,LF152_,3409,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,18,4883,4890,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3411,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,18,4890,4893,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3413,5,0,0,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,18,4893,4898,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3414,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,18,4898,4913,15,8,0,0,2,
M,LF,5,43,2,1,LF152_,3418,4,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,4913,4978,65,2,0,1,0,
M,LF,5,43,2,1,LF152_,3419,4,8,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,4978,4985,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3436,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,4985,4988,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,3445,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,4988,4993,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3452,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,4993,5018,25,8,0,1,0,
M,LF,5,43,2,1,LF152_,3454,5,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,5018,5025,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3455,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,5025,5028,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,3460,4,8,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,5028,5033,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3489,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,5033,5056,23,8,0,1,0,
M,LF,5,43,2,1,LF152_,3573,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,5056,5063,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3576,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,5063,5066,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,3580,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,5066,5071,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3587,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,19,5071,5171,100,8,0,0,1,
M,LF,5,43,2,1,LF152_,3590,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,20,5171,5421,250,2,0,2,0,
M,LF,5,43,2,1,LF152_,3591,4,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,20,5421,5428,7,3,0,1,0,
M,LF,5,43,2,1,LF152_,3595,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,20,5428,5431,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3615,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,20,5431,5436,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3652,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,20,5436,5444,8,8,0,0,1,
M,LF,5,43,2,1,LF152_,3656,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,21,5444,5475,31,2,0,1,0,
M,LF,5,43,2,1,LF152_,3728,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,21,5475,5482,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3730,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,21,5482,5485,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3735,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,21,5485,5490,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3737,5,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,21,5490,5499,9,8,0,0,1,
M,LF,5,43,2,1,LF152_,3738,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,22,5499,5538,39,2,0,1,0,
M,LF,5,43,2,1,LF152_,3743,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,22,5538,5545,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3761,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,22,5545,5548,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3771,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,22,5548,5553,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3774,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,22,5553,5554,1,8,1,0,1,
M,LF,5,43,2,1,LF152_,3778,3,5,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,23,5554,5626,72,2,0,1,0,
M,LF,5,43,2,1,LF152_,3781,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,23,5626,5633,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3786,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,23,5633,5636,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3798,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,23,5636,5641,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3855,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,23,5641,5673,32,8,0,0,1,
M,LF,5,43,2,1,LF152_,3859,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5673,5700,27,2,0,2,0,
M,LF,5,43,2,1,LF152_,3862,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5700,5707,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3865,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5707,5710,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,3866,4,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5710,5715,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3870,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5715,5742,27,8,0,2,0,
M,LF,5,43,2,1,LF152_,3888,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5742,5749,7,3,0,0,1,
M,LF,5,43,2,1,LF152_,3900,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5749,5752,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3904,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5752,5757,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3907,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5757,5838,81,8,0,1,0,
M,LF,5,43,2,1,LF152_,3908,5,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5838,5845,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3910,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5845,5848,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3915,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5848,5853,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3925,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,24,5853,6031,178,8,0,0,3,
M,LF,5,43,2,1,LF152_,3933,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,25,6031,6105,74,2,0,1,0,
M,LF,5,43,2,1,LF152_,3937,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,25,6105,6112,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,3940,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,25,6112,6115,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,3941,5,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,25,6115,6120,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,3943,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,25,6120,6122,2,8,0,0,1,
M,LF,5,43,2,1,LF152_,3948,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,26,6122,6160,38,2,0,1,1,
M,LF,5,43,2,1,LF152_,3958,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,26,6160,6167,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,4004,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,26,6167,6170,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,4007,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,26,6170,6175,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,4008,3,0,0,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,26,6175,6219,44,8,0,0,1,
M,LF,5,43,2,1,LF152_,4010,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,6219,7288,1069,2,0,1,0,
M,LF,5,43,2,1,LF152_,4011,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7288,7295,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,4014,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7295,7298,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,4016,4,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7298,7303,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,4019,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7303,7305,2,8,0,1,0,
M,LF,5,43,2,1,LF152_,4038,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7305,7312,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,4049,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7312,7315,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,4056,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7315,7320,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,4059,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7320,7355,35,8,0,2,0,
M,LF,5,43,2,1,LF152_,4064,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7355,7362,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,4069,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7362,7365,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,4089,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7365,7370,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,4118,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7370,7400,30,8,0,1,0,
M,LF,5,43,2,1,LF152_,4122,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7400,7407,7,3,0,0,1,
M,LF,5,43,2,1,LF152_,4125,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7407,7410,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,4126,5,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7410,7415,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,4128,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,27,7415,7460,45,8,0,0,1,
M,LF,5,43,2,1,LF152_,4133,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,28,7460,7488,28,2,0,1,0,
M,LF,5,43,2,1,LF152_,4144,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,28,7488,7495,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,4155,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,28,7495,7498,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,4162,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,28,7498,7503,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,4165,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,28,7503,7531,28,8,0,0,2,
M,LF,5,43,2,1,LF152_,4168,4,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,29,7531,7731,200,2,0,1,0,
M,LF,5,43,2,1,LF152_,4170,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,29,7731,7738,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,4189,8,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,29,7738,7741,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,4202,8,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,29,7741,7746,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,4207,3,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,29,7746,7776,30,8,0,2,0,
M,LF,5,43,2,1,LF152_,4208,3,0,0,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,29,7776,7783,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,4209,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,29,7783,7786,3,5,0,0,0,
M,LF,5,43,2,1,LF152_,4212,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,29,7786,7791,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,4217,4,8,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,29,7791,7795,4,8,2,0,3,
M,LF,5,43,2,1,LF152_,4218,8,2,3,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,30,7795,11442,3647,2,0,1,0,
M,LF,5,43,2,1,LF152_,4236,2,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,30,11442,11449,7,3,0,0,0,
M,LF,5,43,2,1,LF152_,4246,2,3,2,0,1,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,30,11449,11452,3,5,0,0,1,
M,LF,5,43,2,1,LF152_,4253,3,5,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,30,11452,11457,5,4,0,0,0,
M,LF,5,43,2,1,LF152_,4256,5,4,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,30,11457,11471,14,8,0,0,4,
M,LF,5,43,2,1,LF152_,4258,4,0,0,0,0,0,0,,,060318_RETRAIN,M,LF,5,43,2,1,LF152_,31,11471,12000,529,2,0,0,0,
M,LF,5,43,2,1,LF152_,4260,4,0,0,0,0,1,0,,,060318_RETRAIN,M,LF,5,43,3,2,LF153_,0,0,150,150,1,0,0,0,
